Bit 1 [1, 2, 4, 6]
Bit 222 [4362552267650288792601303614643321910808482927427314693055788000406, 7258640288535611426794049375944258799578098050942415252549339882646, 16157528934528693702768122715214410330524733612288815153538617484438, 20738613622110931324127556919454074136396670262212701493101145007254]
Bit 223 [4362552267650288792601303614643321910808482927427314693055788000406, 20738613622110931324127556919454074136396670262212701493101145007254, 34218586955686251221461064462963889473215242473482987733652950131862, 47698560289261571118794572006473704810033814684753273974204755256470]
Bit 224 [4362552267650288792601303614643321910808482927427314693055788000406, 47698560289261571118794572006473704810033814684753273974204755256470, 74658506956412210913461587093493335483670959107293846455308365505686, 101618453623562850708128602180512966157308103529834418936411975754902]
Bit 225 [47698560289261571118794572006473704810033814684753273974204755256470, 74658506956412210913461587093493335483670959107293846455308365505686, 112202338936252847971269363962721844605357060617589604617470228997270, 182498293625014770092129647441571858178219536797456136379722806502550]
Bit 226 [47698560289261571118794572006473704810033814684753273974204755256470, 182498293625014770092129647441571858178219536797456136379722806502550, 290338080293617329270797707789650380872768114487618426304137247499414, 398177866962219888449465768137728903567316692177780716228551688496278]
Bit 227 [182498293625014770092129647441571858178219536797456136379722806502550, 290338080293617329270797707789650380872768114487618426304137247499414, 479057706963671807833466813398787795588228125445402433671862519243926, 721697226968027565985469949181964471650962425248267586001795011486870]
Bit 228 [182498293625014770092129647441571858178219536797456136379722806502550, 721697226968027565985469949181964471650962425248267586001795011486870, 1153056373642437802700142190574278562429156736008916745699452775474326, 1584415520316848039414814431966592653207351046769565905397110539461782]
Bit 229 [182498293625014770092129647441571858178219536797456136379722806502550, 1584415520316848039414814431966592653207351046769565905397110539461782, 2447133813665668512844158914751220834763739668290864224792426067436694, 3309852107014488986273503397535849016320128289812162544187741595411606]
Bit 230 [182498293625014770092129647441571858178219536797456136379722806502550, 3309852107014488986273503397535849016320128289812162544187741595411606, 5035288693712129933132192363105105379432905532854759182978372651361430, 6760725280409770879990881328674361742545682775897355821769003707311254]
Bit 231 [182498293625014770092129647441571858178219536797456136379722806502550, 6760725280409770879990881328674361742545682775897355821769003707311254, 10211598453805052773708259259812874468771237261982549099350265819210902, 13662471627200334667425637190951387194996791748067742376931527931110550]
Bit 232 [6760725280409770879990881328674361742545682775897355821769003707311254, 10211598453805052773708259259812874468771237261982549099350265819210902, 13985990987206142344961641371995622763080437481138229246704771254101142, 24015091147386180348577770984366925373673455206323322209675314266809494]
Bit 233 [6760725280409770879990881328674361742545682775897355821769003707311254, 24015091147386180348577770984366925373673455206323322209675314266809494, 37818583840967307923447282708920976278575673150664095320000362714408086, 51622076534548435498316794433475027183477891095004868430325411162006678]
Bit 234 [6760725280409770879990881328674361742545682775897355821769003707311254, 51622076534548435498316794433475027183477891095004868430325411162006678, 79229061921710690648055817882583128993282326983686414650975508057203862, 106836047308872945797794841331691230803086762872367960871625604952401046]
Bit 235 [6760725280409770879990881328674361742545682775897355821769003707311254, 106836047308872945797794841331691230803086762872367960871625604952401046, 162050018083197456097272888229907434422695634649731053312925798742795414, 217263988857521966396750935128123638042304506427094145754225992533189782]
Bit 236 [6760725280409770879990881328674361742545682775897355821769003707311254, 217263988857521966396750935128123638042304506427094145754225992533189782, 327691930406170986995707028924556045281522249981820330636826380113978518, 438119871954820007594663122720988452520739993536546515519426767694767254]
Bit 237 [6760725280409770879990881328674361742545682775897355821769003707311254, 438119871954820007594663122720988452520739993536546515519426767694767254, 658975755052118048792575310313853266999175480645998885284627542856344726, 879831638149416089990487497906718081477610967755451255049828318017922198]
Bit 238 [6760725280409770879990881328674361742545682775897355821769003707311254, 879831638149416089990487497906718081477610967755451255049828318017922198, 1321543404344012172386311873092447710434481941974355994580229868341077142, 1763255170538608254782136248278177339391352916193260734110631418664232086]
Bit 239 [6760725280409770879990881328674361742545682775897355821769003707311254, 1763255170538608254782136248278177339391352916193260734110631418664232086, 2646678702927800419573784998649636597305094864631070213171434519310541974, 3530102235316992584365433749021095855218836813068879692232237619956851862]
Bit 240 [6760725280409770879990881328674361742545682775897355821769003707311254, 3530102235316992584365433749021095855218836813068879692232237619956851862, 5296949300095376913948731249764014371046320709944498650353843821249471638, 7063796364873761243532028750506932886873804606820117608475450022542091414]
Bit 241 [6760725280409770879990881328674361742545682775897355821769003707311254, 7063796364873761243532028750506932886873804606820117608475450022542091414, 10597490494430529902698623751992769918528772400571355524718662425127330966, 14131184623987298561865218753478606950183740194322593440961874827712570518]
Bit 242 [6760725280409770879990881328674361742545682775897355821769003707311254, 14131184623987298561865218753478606950183740194322593440961874827712570518, 21198572883100835880198408756450281013493675781825069273448299632883049622, 28265961142214373198531598759421955076803611369327545105934724438053528726]
Bit 243 [6760725280409770879990881328674361742545682775897355821769003707311254, 28265961142214373198531598759421955076803611369327545105934724438053528726, 42400737660441447835197978765365303203423482544332496770907574048394486934, 56535514178668522471864358771308651330043353719337448435880423658735445142]
Bit 244 [6760725280409770879990881328674361742545682775897355821769003707311254, 56535514178668522471864358771308651330043353719337448435880423658735445142, 84805067215122671745197118783195347583283096069347351765826122879417361558, 113074620251576821018529878795082043836522838419357255095771822100099277974]
Bit 245 [6760725280409770879990881328674361742545682775897355821769003707311254, 113074620251576821018529878795082043836522838419357255095771822100099277974, 169613726324485119565195398818855436343002323119377061755663220541463110806, 226152832397393418111860918842628828849481807819396868415554618982826943638]
Bit 246 [6760725280409770879990881328674361742545682775897355821769003707311254, 226152832397393418111860918842628828849481807819396868415554618982826943638, 339231044543210015205191958890175613862440777219436481735337415865554609302, 452309256689026612298522998937722398875399746619476095055120212748282274966]
Bit 247 [6760725280409770879990881328674361742545682775897355821769003707311254, 452309256689026612298522998937722398875399746619476095055120212748282274966, 678465680980659806485185079032815968901317685419555321694685806513737606294, 904622105272293000671847159127909538927235624219634548334251400279192937622]
Bit 248 [6760725280409770879990881328674361742545682775897355821769003707311254, 904622105272293000671847159127909538927235624219634548334251400279192937622, 1356934953855559389045171319318096678979071501819793001613382587810103600278, 1809247802438825777418495479508283819030907379419951454892513775341014262934]
Bit 249 [6760725280409770879990881328674361742545682775897355821769003707311254, 1809247802438825777418495479508283819030907379419951454892513775341014262934, 2713873499605358554165143799888658099134579134620268361450776150402835588246, 3618499196771891330911792120269032379238250889820585268009038525464656913558]
Bit 250 [6760725280409770879990881328674361742545682775897355821769003707311254, 3618499196771891330911792120269032379238250889820585268009038525464656913558, 5427750591104956884405088761029780939445594400221219081125563275588299564182, 7237001985438022437898385401790529499652937910621852894242088025711942214806]
Bit 251 [6760725280409770879990881328674361742545682775897355821769003707311254, 7237001985438022437898385401790529499652937910621852894242088025711942214806, 10855504774104153544884978683312026620067624931423120520475137525959227516054, 14474007562770284651871571964833523740482311952224388146708187026206512817302]
Bit 252 [6760725280409770879990881328674361742545682775897355821769003707311254, 14474007562770284651871571964833523740482311952224388146708187026206512817302, 21711013140102546865844758527876517981311685993826923399174286026701083419798, 28948018717434809079817945090919512222141060035429458651640385027195654022294]
Bit 253 [6760725280409770879990881328674361742545682775897355821769003707311254, 28948018717434809079817945090919512222141060035429458651640385027195654022294, 43422029872099333507764318217005500703799808118634529156572583028184795227286, 57896041026763857935710691343091489185458556201839599661504781029173936432278]
Bit 254 [6760725280409770879990881328674361742545682775897355821769003707311254, 57896041026763857935710691343091489185458556201839599661504781029173936432278, 86844063336092906791603437595263466148776052368249740671369177031152218842262, 115792085645421955647496183847435443112093548534659881681233573033130501252246]
Bit 255 [6760725280409770879990881328674361742545682775897355821769003707311254, 115792085645421955647496183847435443112093548534659881681233573033130501252246, 173688130264080053359281676351779397038728540867480163700962365037087066072214, 231584174882738151071067168856123350965363533200300445720691157041043630892182]
Result [115792085645421955647496183847435443112093548534659881681233573033130501252246, 173688130264080053359281676351779397038728540867480163700962365037087066072214, 231584185235357671256912850008257144380901711876963903976270989784829966591126, 405272308738712444206423646369155212745268510198761291779877533052913325352086]
